scenario_id,plan_id,year,entity,metric,value,unit
BASE,base-v1,2039,B,delivered_actual_t,0.0,t
BASE,base-v1,2039,B,delivery_share,1.0,share
BASE,base-v1,2039,B,payable_volume_t,0.0,t
BASE,base-v1,2039,B,take_or_pay_topup_t,0.0,t
BASE,base-v1,2039,B,price_mln_per_t,8.9,t
BASE,base-v1,2039,B,base_price_mln_per_t,8.9,t
BASE,base-v1,2039,B,variable_payment_mln,0.0,mln
BASE,base-v1,2039,B,reservation_payment_mln,3.0,mln
BASE,base-v1,2039,B,total_payment_mln,3.0,mln
BASE,base-v1,2039,B,reliability,0.985,share
BASE,base-v1,2039,C,available,1,bool
BASE,base-v1,2039,C,available_months,12,months
BASE,base-v1,2039,C,capacity_t,130.0,t
BASE,base-v1,2039,C,capacity_available_t,130.0,t
BASE,base-v1,2039,C,reserved_capacity_t,130.0,t
BASE,base-v1,2039,C,ordered_t,100.0,t
BASE,base-v1,2039,C,delivered_plan_t,100.0,t
BASE,base-v1,2039,C,delivered_actual_t,100.0,t
BASE,base-v1,2039,C,delivery_share,1.0,share
BASE,base-v1,2039,C,payable_volume_t,100.0,t
BASE,base-v1,2039,C,take_or_pay_topup_t,0.0,t
BASE,base-v1,2039,C,price_mln_per_t,7.1,t
BASE,base-v1,2039,C,base_price_mln_per_t,7.1,t
BASE,base-v1,2039,C,variable_payment_mln,710.0,mln
BASE,base-v1,2039,C,reservation_payment_mln,39.0,mln
BASE,base-v1,2039,C,total_payment_mln,749.0,mln
BASE,base-v1,2039,C,reliability,0.94,share
BASE,base-v1,2039,D,available,1,bool
BASE,base-v1,2039,D,available_months,12,months
BASE,base-v1,2039,D,capacity_t,120.0,t
BASE,base-v1,2039,D,capacity_available_t,120.0,t
BASE,base-v1,2039,D,reserved_capacity_t,0.0,t
BASE,base-v1,2039,D,ordered_t,40.0,t
BASE,base-v1,2039,D,delivered_plan_t,40.0,t
BASE,base-v1,2039,D,delivered_actual_t,40.0,t
BASE,base-v1,2039,D,delivery_share,1.0,share
BASE,base-v1,2039,D,payable_volume_t,40.0,t
BASE,base-v1,2039,D,take_or_pay_topup_t,0.0,t
BASE,base-v1,2039,D,price_mln_per_t,3.0,t
BASE,base-v1,2039,D,base_price_mln_per_t,3.0,t
BASE,base-v1,2039,D,variable_payment_mln,120.0,mln
BASE,base-v1,2039,D,reservation_payment_mln,0.0,mln
BASE,base-v1,2039,D,total_payment_mln,120.0,mln
BASE,base-v1,2039,D,reliability,0.9,share
BASE,base-v1,2039,E,available,1,bool
BASE,base-v1,2039,E,available_months,12,months
BASE,base-v1,2039,E,capacity_t,80.0,t
BASE,base-v1,2039,E,capacity_available_t,80.0,t
BASE,base-v1,2039,E,reserved_capacity_t,0.0,t
BASE,base-v1,2039,E,ordered_t,0.0,t
BASE,base-v1,2039,E,delivered_plan_t,0.0,t
BASE,base-v1,2039,E,delivered_actual_t,0.0,t
BASE,base-v1,2039,E,delivery_share,1.0,share
BASE,base-v1,2039,E,payable_volume_t,0.0,t
BASE,base-v1,2039,E,take_or_pay_topup_t,0.0,t
BASE,base-v1,2039,E,price_mln_per_t,13.8,t
BASE,base-v1,2039,E,base_price_mln_per_t,13.8,t
BASE,base-v1,2039,E,variable_payment_mln,0.0,mln
BASE,base-v1,2039,E,reservation_payment_mln,0.0,mln
BASE,base-v1,2039,E,total_payment_mln,0.0,mln
BASE,base-v1,2039,E,reliability,0.995,share
BASE,base-v1,2040,A,available,1,bool
BASE,base-v1,2040,A,available_months,12,months
BASE,base-v1,2040,A,capacity_t,190.0,t
BASE,base-v1,2040,A,capacity_available_t,190.0,t
BASE,base-v1,2040,A,reserved_capacity_t,190.0,t
BASE,base-v1,2040,A,ordered_t,190.0,t
BASE,base-v1,2040,A,delivered_plan_t,190.0,t
BASE,base-v1,2040,A,delivered_actual_t,190.0,t
BASE,base-v1,2040,A,delivery_share,1.0,share
BASE,base-v1,2040,A,payable_volume_t,190.0,t
BASE,base-v1,2040,A,take_or_pay_topup_t,0.0,t
BASE,base-v1,2040,A,price_mln_per_t,6.2,t
BASE,base-v1,2040,A,base_price_mln_per_t,6.2,t
BASE,base-v1,2040,A,variable_payment_mln,1178.0,mln
BASE,base-v1,2040,A,reservation_payment_mln,85.5,mln
BASE,base-v1,2040,A,total_payment_mln,1263.5,mln
BASE,base-v1,2040,A,reliability,0.96,share
BASE,base-v1,2040,B,available,1,bool
BASE,base-v1,2040,B,available_months,12,months
BASE,base-v1,2040,B,capacity_t,110.0,t
BASE,base-v1,2040,B,capacity_available_t,110.0,t
BASE,base-v1,2040,B,reserved_capacity_t,20.0,t
BASE,base-v1,2040,B,ordered_t,0.0,t
BASE,base-v1,2040,B,delivered_plan_t,0.0,t
BASE,base-v1,2040,B,delivered_actual_t,0.0,t
BASE,base-v1,2040,B,delivery_share,1.0,share
BASE,base-v1,2040,B,payable_volume_t,0.0,t
BASE,base-v1,2040,B,take_or_pay_topup_t,0.0,t
BASE,base-v1,2040,B,price_mln_per_t,8.9,t
BASE,base-v1,2040,B,base_price_mln_per_t,8.9,t
BASE,base-v1,2040,B,variable_payment_mln,0.0,mln
BASE,base-v1,2040,B,reservation_payment_mln,3.0,mln
BASE,base-v1,2040,B,total_payment_mln,3.0,mln
BASE,base-v1,2040,B,reliability,0.985,share
BASE,base-v1,2040,C,available,1,bool
BASE,base-v1,2040,C,available_months,12,months
BASE,base-v1,2040,C,capacity_t,130.0,t
BASE,base-v1,2040,C,capacity_available_t,130.0,t
BASE,base-v1,2040,C,reserved_capacity_t,130.0,t
BASE,base-v1,2040,C,ordered_t,130.0,t
BASE,base-v1,2040,C,delivered_plan_t,130.0,t
BASE,base-v1,2040,C,delivered_actual_t,130.0,t
BASE,base-v1,2040,C,delivery_share,1.0,share
BASE,base-v1,2040,C,payable_volume_t,130.0,t
BASE,base-v1,2040,C,take_or_pay_topup_t,0.0,t
BASE,base-v1,2040,C,price_mln_per_t,7.1,t
BASE,base-v1,2040,C,base_price_mln_per_t,7.1,t
BASE,base-v1,2040,C,variable_payment_mln,923.0,mln
BASE,base-v1,2040,C,reservation_payment_mln,39.0,mln
BASE,base-v1,2040,C,total_payment_mln,962.0,mln
BASE,base-v1,2040,C,reliability,0.94,share
BASE,base-v1,2040,D,available,1,bool
BASE,base-v1,2040,D,available_months,12,months
BASE,base-v1,2040,D,capacity_t,120.0,t
BASE,base-v1,2040,D,capacity_available_t,120.0,t
BASE,base-v1,2040,D,reserved_capacity_t,0.0,t
BASE,base-v1,2040,D,ordered_t,80.0,t
BASE,base-v1,2040,D,delivered_plan_t,80.0,t
BASE,base-v1,2040,D,delivered_actual_t,80.0,t
BASE,base-v1,2040,D,delivery_share,1.0,share
BASE,base-v1,2040,D,payable_volume_t,80.0,t
BASE,base-v1,2040,D,take_or_pay_topup_t,0.0,t
BASE,base-v1,2040,D,price_mln_per_t,3.0,t
BASE,base-v1,2040,D,base_price_mln_per_t,3.0,t
BASE,base-v1,2040,D,variable_payment_mln,240.0,mln
BASE,base-v1,2040,D,reservation_payment_mln,0.0,mln
BASE,base-v1,2040,D,total_payment_mln,240.0,mln
BASE,base-v1,2040,D,reliability,0.93,share
BASE,base-v1,2040,E,available,1,bool
BASE,base-v1,2040,E,available_months,12,months
BASE,base-v1,2040,E,capacity_t,80.0,t
BASE,base-v1,2040,E,capacity_available_t,80.0,t
BASE,base-v1,2040,E,reserved_capacity_t,0.0,t
BASE,base-v1,2040,E,ordered_t,0.0,t
BASE,base-v1,2040,E,delivered_plan_t,0.0,t
BASE,base-v1,2040,E,delivered_actual_t,0.0,t
BASE,base-v1,2040,E,delivery_share,1.0,share
BASE,base-v1,2040,E,payable_volume_t,0.0,t
BASE,base-v1,2040,E,take_or_pay_topup_t,0.0,t
BASE,base-v1,2040,E,price_mln_per_t,13.8,t
BASE,base-v1,2040,E,base_price_mln_per_t,13.8,t
BASE,base-v1,2040,E,variable_payment_mln,0.0,mln
BASE,base-v1,2040,E,reservation_payment_mln,0.0,mln
BASE,base-v1,2040,E,total_payment_mln,0.0,mln
BASE,base-v1,2040,E,reliability,0.995,share
BASE,base-v1,2035,storage:BASE,capacity_t,70.0,t
BASE,base-v1,2035,storage:BASE,opening_t,15.0,t
BASE,base-v1,2035,storage:BASE,inflow_t,115.0,t
BASE,base-v1,2035,storage:BASE,losses_t,5.175,t
BASE,base-v1,2035,storage:BASE,outflow_t,100.0,t
BASE,base-v1,2035,storage:BASE,closing_t,24.825,t
BASE,base-v1,2035,storage:BASE,average_stock_t,19.9125,t
BASE,base-v1,2035,storage:BASE,min_stock_t,15.81875,t
BASE,base-v1,2035,storage:BASE,max_stock_t,24.825,t
BASE,base-v1,2036,storage:BASE,capacity_t,70.0,t
BASE,base-v1,2036,storage:BASE,opening_t,24.825,t
BASE,base-v1,2036,storage:BASE,inflow_t,160.0,t
BASE,base-v1,2036,storage:BASE,losses_t,7.2,t
BASE,base-v1,2036,storage:BASE,outflow_t,140.0,t
BASE,base-v1,2036,storage:BASE,closing_t,37.625,t
BASE,base-v1,2036,storage:BASE,average_stock_t,31.225,t
BASE,base-v1,2036,storage:BASE,min_stock_t,25.891667,t
BASE,base-v1,2036,storage:BASE,max_stock_t,37.625,t
BASE,base-v1,2037,storage:ZBO,capacity_t,120.0,t
BASE,base-v1,2037,storage:ZBO,opening_t,37.625,t
BASE,base-v1,2037,storage:ZBO,inflow_t,205.0,t
BASE,base-v1,2037,storage:ZBO,losses_t,2.46,t
BASE,base-v1,2037,storage:ZBO,outflow_t,190.0,t
BASE,base-v1,2037,storage:ZBO,closing_t,50.165,t
BASE,base-v1,2037,storage:ZBO,average_stock_t,43.895,t
BASE,base-v1,2037,storage:ZBO,min_stock_t,38.67,t
BASE,base-v1,2037,storage:ZBO,max_stock_t,50.165,t
BASE,base-v1,2038,storage:ZBO,capacity_t,120.0,t
BASE,base-v1,2038,storage:ZBO,opening_t,50.165,t
BASE,base-v1,2038,storage:ZBO,inflow_t,280.0,t
BASE,base-v1,2038,storage:ZBO,losses_t,3.36,t
BASE,base-v1,2038,storage:ZBO,outflow_t,250.0,t
BASE,base-v1,2038,storage:ZBO,closing_t,76.805,t
BASE,base-v1,2038,storage:ZBO,average_stock_t,60.191667,t
BASE,base-v1,2038,storage:ZBO,min_stock_t,48.018333,t
BASE,base-v1,2038,storage:ZBO,max_stock_t,76.805,t
BASE,base-v1,2039,storage:ZBO,capacity_t,120.0,t
BASE,base-v1,2039,storage:ZBO,opening_t,76.805,t
BASE,base-v1,2039,storage:ZBO,inflow_t,330.0,t
BASE,base-v1,2039,storage:ZBO,losses_t,3.96,t
BASE,base-v1,2039,storage:ZBO,outflow_t,320.0,t
BASE,base-v1,2039,storage:ZBO,closing_t,82.845,t
BASE,base-v1,2039,storage:ZBO,average_stock_t,79.825,t
BASE,base-v1,2039,storage:ZBO,min_stock_t,77.308333,t
BASE,base-v1,2039,storage:ZBO,max_stock_t,82.845,t
BASE,base-v1,2040,storage:ZBO,capacity_t,120.0,t
BASE,base-v1,2040,storage:ZBO,opening_t,82.845,t
BASE,base-v1,2040,storage:ZBO,inflow_t,400.0,t
BASE,base-v1,2040,storage:ZBO,losses_t,4.8,t
BASE,base-v1,2040,storage:ZBO,outflow_t,390.0,t
BASE,base-v1,2040,storage:ZBO,closing_t,88.045,t
BASE,base-v1,2040,storage:ZBO,average_stock_t,85.445,t
BASE,base-v1,2040,storage:ZBO,min_stock_t,83.278333,t
BASE,base-v1,2040,storage:ZBO,max_stock_t,88.045,t
BASE,base-v1,2035,finance,procurement_mln,767.0,mln
BASE,base-v1,2035,finance,reservation_mln,49.5,mln
BASE,base-v1,2035,finance,take_or_pay_topup_mln,0.0,mln
BASE,base-v1,2035,finance,holding_mln,14.337,mln
BASE,base-v1,2035,finance,fixed_opex_mln,0.0,mln
BASE,base-v1,2035,finance,capex_mln,90.0,mln
BASE,base-v1,2035,finance,initial_stock_mln,133.5,mln
BASE,base-v1,2035,finance,total_mln,1054.337,mln
BASE,base-v1,2035,finance,discount_factor,1.0,share
BASE,base-v1,2035,finance,pv_mln,1054.337,mln
BASE,base-v1,2035,finance,cumulative_capex_mln,90.0,mln
BASE,base-v1,2036,finance,procurement_mln,1046.0,mln
BASE,base-v1,2036,finance,reservation_mln,72.0,mln
BASE,base-v1,2036,finance,take_or_pay_topup_mln,0.0,mln
BASE,base-v1,2036,finance,holding_mln,22.482,mln
BASE,base-v1,2036,finance,fixed_opex_mln,0.0,mln
BASE,base-v1,2036,finance,capex_mln,895.0,mln
BASE,base-v1,2036,finance,initial_stock_mln,0.0,mln
BASE,base-v1,2036,finance,total_mln,2035.482,mln
BASE,base-v1,2036,finance,discount_factor,0.925926,share
BASE,base-v1,2036,finance,pv_mln,1884.705556,mln
BASE,base-v1,2036,finance,cumulative_capex_mln,985.0,mln
BASE,base-v1,2037,finance,procurement_mln,1325.0,mln
BASE,base-v1,2037,finance,reservation_mln,90.0,mln
BASE,base-v1,2037,finance,take_or_pay_topup_mln,0.0,mln
BASE,base-v1,2037,finance,holding_mln,31.6044,mln
BASE,base-v1,2037,finance,fixed_opex_mln,12.0,mln
BASE,base-v1,2037,finance,capex_mln,805.0,mln
BASE,base-v1,2037,finance,initial_stock_mln,0.0,mln
BASE,base-v1,2037,finance,total_mln,2263.6044,mln
BASE,base-v1,2037,finance,discount_factor,0.857339,share
BASE,base-v1,2037,finance,pv_mln,1940.675926,mln
BASE,base-v1,2037,finance,cumulative_capex_mln,1790.0,mln
BASE,base-v1,2038,finance,procurement_mln,1759.5,mln
BASE,base-v1,2038,finance,reservation_mln,127.5,mln
BASE,base-v1,2038,finance,take_or_pay_topup_mln,106.5,mln
BASE,base-v1,2038,finance,holding_mln,43.338,mln
BASE,base-v1,2038,finance,fixed_opex_mln,82.0,mln
BASE,base-v1,2038,finance,capex_mln,0.0,mln
BASE,base-v1,2038,finance,initial_stock_mln,0.0,mln
BASE,base-v1,2038,finance,total_mln,2012.338,mln
BASE,base-v1,2038,finance,discount_factor,0.793832,share
BASE,base-v1,2038,finance,pv_mln,1597.458784,mln
BASE,base-v1,2038,finance,cumulative_capex_mln,1790.0,mln
BASE,base-v1,2039,finance,procurement_mln,2008.0,mln
BASE,base-v1,2039,finance,reservation_mln,127.5,mln
BASE,base-v1,2039,finance,take_or_pay_topup_mln,0.0,mln
BASE,base-v1,2039,finance,holding_mln,57.474,mln
BASE,base-v1,2039,finance,fixed_opex_mln,82.0,mln
BASE,base-v1,2039,finance,capex_mln,0.0,mln
BASE,base-v1,2039,finance,initial_stock_mln,0.0,mln
BASE,base-v1,2039,finance,total_mln,2274.974,mln
BASE,base-v1,2039,finance,discount_factor,0.73503,share
BASE,base-v1,2039,finance,pv_mln,1672.173804,mln
BASE,base-v1,2039,finance,cumulative_capex_mln,1790.0,mln
BASE,base-v1,2040,finance,procurement_mln,2341.0,mln
BASE,base-v1,2040,finance,reservation_mln,127.5,mln
BASE,base-v1,2040,finance,take_or_pay_topup_mln,0.0,mln
BASE,base-v1,2040,finance,holding_mln,61.5204,mln
BASE,base-v1,2040,finance,fixed_opex_mln,82.0,mln
BASE,base-v1,2040,finance,capex_mln,0.0,mln
BASE,base-v1,2040,finance,initial_stock_mln,0.0,mln
BASE,base-v1,2040,finance,total_mln,2612.0204,mln
BASE,base-v1,2040,finance,discount_factor,0.680583,share
BASE,base-v1,2040,finance,pv_mln,1777.697195,mln
BASE,base-v1,2040,finance,cumulative_capex_mln,1790.0,mln
BASE,base-v1,,totals,total_cost_mln,12252.7558,mln
BASE,base-v1,,totals,pv_total_mln,9927.048265,mln
BASE,base-v1,,totals,capex_total_mln,1790.0,mln
BASE,base-v1,,totals,procurement_mln,9246.5,mln
BASE,base-v1,,totals,reservation_mln,594.0,mln
BASE,base-v1,,totals,holding_mln,230.7558,mln
BASE,base-v1,,totals,fixed_opex_mln,258.0,mln
BASE,base-v1,,totals,demand_total_t,1390.0,t
BASE,base-v1,,totals,served_total_t,1390.0,t
BASE,base-v1,,totals,shortage_total_t,0.0,t
BASE,base-v1,,totals,shortage_critical_t,0.0,t
BASE,base-v1,,totals,losses_t,26.955,t
BASE,base-v1,,totals,cost_per_served_t_mln,8.814932,mln
BASE,base-v1,,totals,pv_per_served_t_mln,7.141761,mln
BASE,base-v1,,totals,min_service_level_total,1.0,share
BASE,base-v1,,totals,min_service_level_critical,1.0,share
BASE,base-v1,,totals,discount_rate,0.08,
BASE,base-v1,,totals,discount_base_year,2035,
BASE,base-v1,2035,check:BASE_CRITICAL_SERVICE,actual,1.0,
BASE,base-v1,2035,check:BASE_CRITICAL_SERVICE,limit,0.99,
BASE,base-v1,2035,check:BASE_CRITICAL_SERVICE,excess,0.0,
BASE,base-v1,2035,check:BASE_CRITICAL_SERVICE,ok,1,bool
BASE,base-v1,2035,check:BASE_TOTAL_SERVICE,actual,1.0,
BASE,base-v1,2035,check:BASE_TOTAL_SERVICE,limit,0.97,
BASE,base-v1,2035,check:BASE_TOTAL_SERVICE,excess,0.0,
BASE,base-v1,2035,check:BASE_TOTAL_SERVICE,ok,1,bool
BASE,base-v1,2035,check:EMERGENCY_BASE_STREAK,actual,0.0,
BASE,base-v1,2035,check:EMERGENCY_BASE_STREAK,limit,2.0,
BASE,base-v1,2035,check:EMERGENCY_BASE_STREAK,excess,0.0,
BASE,base-v1,2035,check:EMERGENCY_BASE_STREAK,ok,1,bool
BASE,base-v1,2035,check:RESERVE_45D,actual,54.75,
BASE,base-v1,2035,check:RESERVE_45D,limit,45.0,
BASE,base-v1,2035,check:RESERVE_45D,excess,0.0,
BASE,base-v1,2035,check:RESERVE_45D,ok,1,bool
BASE,base-v1,2036,check:BASE_CRITICAL_SERVICE,actual,1.0,
BASE,base-v1,2036,check:BASE_CRITICAL_SERVICE,limit,0.99,
BASE,base-v1,2036,check:BASE_CRITICAL_SERVICE,excess,0.0,
BASE,base-v1,2036,check:BASE_CRITICAL_SERVICE,ok,1,bool
BASE,base-v1,2036,check:BASE_TOTAL_SERVICE,actual,1.0,
BASE,base-v1,2036,check:BASE_TOTAL_SERVICE,limit,0.97,
BASE,base-v1,2036,check:BASE_TOTAL_SERVICE,excess,0.0,
BASE,base-v1,2036,check:BASE_TOTAL_SERVICE,ok,1,bool
BASE,base-v1,2036,check:RESERVE_45D,actual,64.722321,
BASE,base-v1,2036,check:RESERVE_45D,limit,45.0,
BASE,base-v1,2036,check:RESERVE_45D,excess,0.0,
BASE,base-v1,2036,check:RESERVE_45D,ok,1,bool
BASE,base-v1,2037,check:BASE_CRITICAL_SERVICE,actual,1.0,
BASE,base-v1,2037,check:BASE_CRITICAL_SERVICE,limit,0.99,
BASE,base-v1,2037,check:BASE_CRITICAL_SERVICE,excess,0.0,
BASE,base-v1,2037,check:BASE_CRITICAL_SERVICE,ok,1,bool
BASE,base-v1,2037,check:BASE_TOTAL_SERVICE,actual,1.0,
BASE,base-v1,2037,check:BASE_TOTAL_SERVICE,limit,0.97,
BASE,base-v1,2037,check:BASE_TOTAL_SERVICE,excess,0.0,
BASE,base-v1,2037,check:BASE_TOTAL_SERVICE,ok,1,bool
BASE,base-v1,2037,check:CAPEX_2037,actual,1790.0,
BASE,base-v1,2037,check:CAPEX_2037,limit,1800.0,
BASE,base-v1,2037,check:CAPEX_2037,excess,0.0,
BASE,base-v1,2037,check:CAPEX_2037,ok,1,bool
BASE,base-v1,2037,check:RESERVE_45D,actual,72.279605,
BASE,base-v1,2037,check:RESERVE_45D,limit,45.0,
BASE,base-v1,2037,check:RESERVE_45D,excess,0.0,
BASE,base-v1,2037,check:RESERVE_45D,ok,1,bool
BASE,base-v1,2038,check:BASE_CRITICAL_SERVICE,actual,1.0,
BASE,base-v1,2038,check:BASE_CRITICAL_SERVICE,limit,0.99,
BASE,base-v1,2038,check:BASE_CRITICAL_SERVICE,excess,0.0,
BASE,base-v1,2038,check:BASE_CRITICAL_SERVICE,ok,1,bool
BASE,base-v1,2038,check:BASE_TOTAL_SERVICE,actual,1.0,
BASE,base-v1,2038,check:BASE_TOTAL_SERVICE,limit,0.97,
BASE,base-v1,2038,check:BASE_TOTAL_SERVICE,excess,0.0,
BASE,base-v1,2038,check:BASE_TOTAL_SERVICE,ok,1,bool
BASE,base-v1,2038,check:RESERVE_45D,actual,73.2409,
BASE,base-v1,2038,check:RESERVE_45D,limit,45.0,
BASE,base-v1,2038,check:RESERVE_45D,excess,0.0,
BASE,base-v1,2038,check:RESERVE_45D,ok,1,bool
BASE,base-v1,2039,check:BASE_CRITICAL_SERVICE,actual,1.0,
BASE,base-v1,2039,check:BASE_CRITICAL_SERVICE,limit,0.99,
BASE,base-v1,2039,check:BASE_CRITICAL_SERVICE,excess,0.0,
BASE,base-v1,2039,check:BASE_CRITICAL_SERVICE,ok,1,bool
BASE,base-v1,2039,check:BASE_TOTAL_SERVICE,actual,1.0,
BASE,base-v1,2039,check:BASE_TOTAL_SERVICE,limit,0.97,
BASE,base-v1,2039,check:BASE_TOTAL_SERVICE,excess,0.0,
BASE,base-v1,2039,check:BASE_TOTAL_SERVICE,ok,1,bool
BASE,base-v1,2039,check:RESERVE_45D,actual,87.605703,
BASE,base-v1,2039,check:RESERVE_45D,limit,45.0,
BASE,base-v1,2039,check:RESERVE_45D,excess,0.0,
BASE,base-v1,2039,check:RESERVE_45D,ok,1,bool
BASE,base-v1,2040,check:BASE_CRITICAL_SERVICE,actual,1.0,
BASE,base-v1,2040,check:BASE_CRITICAL_SERVICE,limit,0.99,
BASE,base-v1,2040,check:BASE_CRITICAL_SERVICE,excess,0.0,
BASE,base-v1,2040,check:BASE_CRITICAL_SERVICE,ok,1,bool
BASE,base-v1,2040,check:BASE_TOTAL_SERVICE,actual,1.0,
BASE,base-v1,2040,check:BASE_TOTAL_SERVICE,limit,0.97,
BASE,base-v1,2040,check:BASE_TOTAL_SERVICE,excess,0.0,
BASE,base-v1,2040,check:BASE_TOTAL_SERVICE,ok,1,bool
BASE,base-v1,2040,check:CAPEX_2040,actual,1790.0,
BASE,base-v1,2040,check:CAPEX_2040,limit,2800.0,
BASE,base-v1,2040,check:CAPEX_2040,excess,0.0,
BASE,base-v1,2040,check:CAPEX_2040,ok,1,bool
BASE,base-v1,2040,check:RESERVE_45D,actual,77.534423,
BASE,base-v1,2040,check:RESERVE_45D,limit,45.0,
BASE,base-v1,2040,check:RESERVE_45D,excess,0.0,
BASE,base-v1,2040,check:RESERVE_45D,ok,1,bool
BASE,base-v1,,plan,feasible,1,bool
